PID,College,Level,lab01,lab01 - Max Points,lab01 - Lateness (H:M:S),lab02,lab02 - Max Points,lab02 - Lateness (H:M:S),project01,project01 - Max Points,project01 - Lateness (H:M:S),lab03,lab03 - Max Points,lab03 - Lateness (H:M:S),project01_free_response,project01_free_response - Max Points,project01_free_response - Lateness (H:M:S),lab04,lab04 - Max Points,lab04 - Lateness (H:M:S),lab05,lab05 - Max Points,lab05 - Lateness (H:M:S),project02_checkpoint01,project02_checkpoint01 - Max Points,project02_checkpoint01 - Lateness (H:M:S),Midterm,Midterm - Max Points,Midterm - Lateness (H:M:S),lab06,lab06 - Max Points,lab06 - Lateness (H:M:S),project02_checkpoint02,project02_checkpoint02 - Max Points,project02_checkpoint02 - Lateness (H:M:S),lab07,lab07 - Max Points,lab07 - Lateness (H:M:S),project02,project02 - Max Points,project02 - Lateness (H:M:S),project02_free_response,project02_free_response - Max Points,project02_free_response - Lateness (H:M:S),lab08,lab08 - Max Points,lab08 - Lateness (H:M:S),lab09,lab09 - Max Points,lab09 - Lateness (H:M:S),project03_checkpoint01,project03_checkpoint01 - Max Points,project03_checkpoint01 - Lateness (H:M:S),project03,project03 - Max Points,project03 - Lateness (H:M:S),Final,Final - Max Points,Final - Lateness (H:M:S),Total Lateness (H:M:S),project05_free_response,project05_free_response - Max Points,project05_free_response - Lateness (H:M:S),project04,project04 - Max Points,project04 - Lateness (H:M:S),project05,project05 - Max Points,project05 - Lateness (H:M:S),discussion01,discussion01 - Max Points,discussion01 - Lateness (H:M:S),discussion02,discussion02 - Max Points,discussion02 - Lateness (H:M:S),discussion03,discussion03 - Max Points,discussion03 - Lateness (H:M:S),discussion04,discussion04 - Max Points,discussion04 - Lateness (H:M:S),discussion05,discussion05 - Max Points,discussion05 - Lateness (H:M:S),discussion06,discussion06 - Max Points,discussion06 - Lateness (H:M:S),discussion07,discussion07 - Max Points,discussion07 - Lateness (H:M:S),discussion08,discussion08 - Max Points,discussion08 - Lateness (H:M:S),discussion09,discussion09 - Max Points,discussion09 - Lateness (H:M:S),discussion10,discussion10 - Max Points,discussion10 - Lateness (H:M:S)
A14472397,SI,JR,95.25354462,100,00:00:00,90.03807486,100,00:00:00,70.58387301,85,00:00:00,90.36082306,100,00:00:00,1.779779616,15,00:00:00,68.11318705,100,48:00:29,70,70,00:00:00,3.760852709,10,00:00:00,19.03734994,47,00:00:00,68.93686417,85,00:00:00,7.782138447,10,00:00:00,70.12862302,100,00:00:00,67.21065909,75,00:00:00,18.27073423,25,00:00:00,79.69977092,100,00:00:00,29.47897881,50,00:00:00,0.2209150842,10,00:00:00,75.6990416,100,00:00:00,63.72870803,87,00:00:00,48:00:29,24.16662482,25,00:00:00,66.25571884,75,00:00:00,75,75,48:00:29,10,10,00:00:00,9.831500007,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,48:00:29,10,10,00:00:00,10,10,00:00:00
A14169808,FI,JR,89.83972226,100,00:00:00,59.96720926,100,00:00:00,68.45511233,85,00:00:00,88.78714866,100,00:00:00,15,15,00:00:00,96.84782305,100,42:36:43,,70,00:00:00,,10,00:00:00,44.68342432,47,00:00:00,83.50285106,85,00:00:00,,10,00:00:00,91.33974823,100,00:00:00,73.05389867,75,00:00:00,25,25,00:00:00,55.3550552,100,00:00:00,39.90110061,50,00:00:00,2.443699185,10,00:00:00,84.29858364,100,00:00:00,70.47015858,87,00:00:00,63:51:33,18.51594779,25,00:00:00,64.80829815,75,00:00:00,66.54763861,75,00:00:00,8.58512733,10,00:00:00,9.596303941,10,42:36:43,9.913271977,10,42:36:43,10,10,00:00:00,10,10,00:00:00,9.948342575,10,00:00:00,10,10,00:00:00,8.299238436,10,00:00:00,10,10,00:00:00,10,10,00:00:00
A14301194,FI,SO,90.23350327,100,00:00:00,87.66889096,100,00:00:00,65.55164609,85,00:00:00,100,100,00:00:00,10.10743633,15,00:00:00,90.57491646,100,44:52:26,54.34216864,70,00:00:00,3.548199294,10,00:00:00,46.67493735,47,00:00:00,57.30470032,85,460:00:56,4.627143762,10,00:00:00,83.40587985,100,00:00:00,71.67180062,75,00:00:00,25,25,00:00:00,71.30929515,100,00:00:00,32.0174297,50,00:00:00,3.965480254,10,00:00:00,92.32719299,100,00:00:00,65.81896609,87,00:00:00,504:53:22,19.03513848,25,44:52:26,61.15130828,75,44:52:26,68.21416635,75,00:00:00,9.833294799,10,00:00:00,8.740973755,10,00:00:00,10,10,44:52:26,10,10,00:00:00,8.43308823,10,00:00:00,9.576057459,10,00:00:00,10,10,44:52:26,9.297360297,10,00:00:00,8.84242714,10,00:00:00,8.594640609,10,00:00:00
A14368776,SI,JR,97.39322404,100,00:00:00,81.15863652,100,00:00:00,61.3282732,85,00:00:00,84.20469275,100,00:00:00,8.621843915,15,00:00:00,90.1776229,100,44:40:07,66.23748574,70,00:00:00,10,10,00:00:00,47,47,00:00:00,37.39586,85,00:00:00,8.267601455,10,00:00:00,91.78346233,100,00:00:00,64.18854196,75,00:00:00,16.67824517,25,00:00:00,80.6377548,100,00:00:00,31.68590448,50,00:00:00,5.101914626,10,00:00:00,96.92732275,100,00:00:00,78.27091934,87,00:00:00,373:14:01,20.17618711,25,00:00:00,62.6585422,75,00:00:00,67.89271241,75,00:00:00,10,10,00:00:00,7.333141369,10,00:00:00,8.971845677,10,00:00:00,9.912839469,10,00:00:00,8.860136262,10,00:00:00,10,10,00:00:00,10,10,00:00:00,7.243861377,10,00:00:00,10,10,00:00:00,8.199461954,10,00:00:00
A14874081,FI,JR,83.83513879,100,00:00:00,79.8890677,100,00:00:00,45.38539342,85,00:00:00,88.3921362,100,00:00:00,15,15,00:00:00,32.40041311,100,35:24:07,66.05903248,70,00:00:00,9.680407125,10,00:00:00,37.24717579,47,00:00:00,68.25105048,85,00:00:00,,10,00:00:00,88.35610092,100,00:00:00,75,75,00:00:00,25,25,00:00:00,96.42168692,100,00:00:00,39.26828542,50,00:00:00,0.420060678,10,00:00:00,61.969622,100,00:00:00,72.22572835,87,00:00:00,35:24:07,15.80587193,25,35:24:07,53.59445625,75,35:24:07,56.30292879,75,00:00:00,5.981962895,10,35:24:07,7.380244836,10,00:00:00,9.901585761,10,35:24:07,6.715830362,10,00:00:00,7.939384385,10,00:00:00,5.655262398,10,00:00:00,8.018815647,10,00:00:00,9.046015339,10,00:00:00,7.219451483,10,00:00:00,8.380700034,10,00:00:00
A14366857,FI,SR,82.69848315,100,00:00:00,95.31815431,100,00:00:00,75.95390294,85,00:00:00,87.02079124,100,00:00:00,15,15,00:00:00,75.95180293,100,00:00:00,,70,00:00:00,,10,00:00:00,31.31000478,47,00:00:00,57.2560637,85,00:00:00,,10,00:00:00,80.0110132,100,00:00:00,70.55757985,75,00:00:00,,25,00:00:00,33.62767937,100,00:00:00,50,50,00:00:00,,10,00:00:00,82.64877698,100,00:00:00,61.33172014,87,00:00:00,00:00:00,20.98606417,25,00:00:00,73.36451262,75,00:00:00,74.1584084,75,00:00:00,9.061917957,10,00:00:00,9.174344943,10,00:00:00,10,10,00:00:00,10,10,00:00:00,9.067867208,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,9.028341778,10,00:00:00,10,10,00:00:00
A14366857,TH,SR,96.25914522,100,00:00:00,100,100,00:00:00,85,85,00:00:00,84.18922793,100,00:00:00,10.76578167,15,00:00:00,71.27371315,100,00:00:00,,70,00:00:00,,10,00:00:00,28.14807213,47,00:00:00,62.73132261,85,00:00:00,,10,00:00:00,86.21925154,100,00:00:00,73.93427065,75,00:00:00,,25,00:00:00,12.17890609,100,00:00:00,49.6733678,50,00:00:00,,10,00:00:00,84.66331935,100,00:00:00,67.47825852,87,00:00:00,00:00:00,24.51691526,25,00:00:00,74.91429905,75,00:00:00,75,75,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,9.658786238,10,00:00:00,8.803559258,10,00:00:00,10,10,00:00:00,9.880329747,10,00:00:00,10,10,00:00:00
A14353945,RE,JR,96.15036456,100,00:00:00,95.33481422,100,00:00:00,81.61407704,85,00:00:00,86.99429748,100,00:00:00,15,15,00:00:00,99.21449212,100,47:53:28,69.67891549,70,00:00:00,10,10,00:00:00,47,47,00:00:00,85,85,442:00:09,10,10,00:00:00,83.42535905,100,00:00:00,74.37745339,75,00:00:00,25,25,00:00:00,37.87938524,100,00:00:00,37.97685612,50,00:00:00,8.292873215,10,00:00:00,79.6622415,100,00:00:00,78.19346668,87,00:00:00,489:53:37,24.45692196,25,00:00:00,75,75,47:53:28,75,75,00:00:00,10,10,00:00:00,7.956222066,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,489:53:37,10,10,00:00:00,9.430653293,10,47:53:28,10,10,00:00:00,10,10,00:00:00
A14407221,SI,JR,72.94360789,100,55:41:56,87.0393555,100,00:00:00,67.87957564,85,00:00:00,100,100,00:00:00,13.8859599,15,00:00:00,84.71106455,100,00:00:00,59.63344746,70,00:00:00,10,10,00:00:00,47,47,00:00:00,77.38310507,85,557:54:22,9.089189632,10,00:00:00,79.9526676,100,00:00:00,65.63423579,75,00:00:00,19.46690746,25,00:00:00,,100,00:00:00,50,50,00:00:00,2.387973683,10,00:00:00,80.1586673,100,00:00:00,75.57551868,87,00:00:00,613:36:18,21.74014669,25,00:00:00,68.25968746,75,00:00:00,75,75,613:36:18,10,10,00:00:00,8.922959742,10,00:00:00,8.882023288,10,00:00:00,10,10,00:00:00,9.293178194,10,00:00:00,9.389090655,10,00:00:00,8.528838998,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00
A14262674,TH,JR,100,100,50:09:44,94.66411625,100,00:00:00,85,85,00:00:00,89.59898172,100,00:00:00,13.29315872,15,00:00:00,98.22528058,100,00:00:00,66.55181157,70,00:00:00,9.375664921,10,00:00:00,46.96017877,47,00:00:00,83.91565819,85,441:39:51,10,10,00:00:00,94.68436277,100,00:00:00,74.86800289,75,00:00:00,23.19063005,25,00:00:00,90.50696479,100,00:00:00,44.31507971,50,00:00:00,0.6894357444,10,00:00:00,86.21156769,100,00:00:00,77.84540644,87,00:00:00,491:49:35,25,25,00:00:00,72.71923087,75,00:00:00,74.57590804,75,491:49:35,10,10,00:00:00,8.770058804,10,00:00:00,10,10,00:00:00,10,10,491:49:35,10,10,00:00:00,10,10,00:00:00,9.772090369,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,491:49:35
A14843625,FI,JR,91.0244595,100,00:00:00,100,100,00:00:00,80.23565996,85,00:00:00,94.42129393,100,00:00:00,11.51253743,15,00:00:00,91.88005955,100,00:00:00,61.22500452,70,00:00:00,9.96714264,10,00:00:00,38.72719055,47,00:00:00,85,85,418:50:02,10,10,00:00:00,87.63151389,100,00:00:00,69.67899882,75,00:00:00,25,25,00:00:00,100,100,00:00:00,50,50,00:00:00,3.377473045,10,00:00:00,94.76130905,100,00:00:00,83.79156766,87,00:00:00,945:46:04,20.03937995,25,00:00:00,70.51137486,75,00:00:00,75,75,00:00:00,9.541637836,10,00:00:00,8.364246158,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,9.388738974,10,00:00:00,7.848887188,10,00:00:00,10,10,00:00:00
A14437338,WA,SR,97.01251339,100,00:00:00,98.57194625,100,00:00:00,75.833575,85,00:00:00,92.58390404,100,00:00:00,15,15,00:00:00,100,100,00:00:00,64.23567735,70,00:00:00,8.721854325,10,00:00:00,35.59719845,47,00:00:00,79.9898573,85,431:35:39,7.687999189,10,00:00:00,93.82435508,100,00:00:00,70.39679126,75,00:00:00,25,25,00:00:00,95.05194016,100,00:00:00,,50,00:00:00,4.940495193,10,00:00:00,96.58618407,100,00:00:00,79.57925156,87,00:00:00,448:07:27,22.41926079,25,00:00:00,66.20794984,75,00:00:00,71.74026629,75,00:00:00,10,10,00:00:00,10,10,00:00:00,9.876479586,10,00:00:00,10,10,00:00:00,8.752804194,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,9.602397428,10,00:00:00,10,10,00:00:00
A14429482,SI,JR,89.37276433,100,00:00:00,74.67251721,100,00:00:00,62.05109622,85,00:00:00,78.37901956,100,00:00:00,13.44515803,15,00:00:00,83.00201213,100,00:00:00,65.20009694,70,00:00:00,10,10,00:00:00,47,47,00:00:00,74.44852587,85,00:00:00,5.278457133,10,00:00:00,72.67233855,100,00:00:00,75,75,00:00:00,22.89798246,25,00:00:00,81.95907859,100,00:00:00,50,50,00:00:00,1.005229528,10,00:00:00,75.64453566,100,00:00:00,74.53193314,87,00:00:00,22:31:06,20.77500186,25,00:00:00,56.91020617,75,00:00:00,61.28660301,75,00:00:00,7.978401728,10,00:00:00,10,10,00:00:00,9.873869233,10,00:00:00,10,10,00:00:00,8.959252801,10,00:00:00,9.856365848,10,00:00:00,9.458917067,10,00:00:00,10,10,00:00:00,7.921258978,10,00:00:00,9.677470922,10,00:00:00
A14887211,WA,JR,92.62525603,100,00:00:00,53.7593128,100,00:00:00,64.79256741,85,00:00:00,81.26149806,100,253:30:34,13.90778704,15,00:00:00,68.22094848,100,47:58:27,58.57072905,70,00:00:00,5.495350056,10,00:00:00,44.02891795,47,00:00:00,78.47062762,85,00:03:36,3.055814281,10,00:00:00,81.37552991,100,00:00:00,58.70873659,75,00:00:00,,25,00:00:00,20.76318835,100,00:01:54,37.23297579,50,00:00:00,2.504548785,10,00:00:00,80.03611348,100,00:00:00,55.92168973,87,00:00:00,301:34:47,20.12234749,25,00:00:00,64.946536,75,253:30:34,69.4206882,75,00:03:36,8.505833173,10,00:00:00,8.810804868,10,00:00:00,8.38765377,10,00:00:00,10,10,00:03:36,9.273970733,10,253:30:34,8.814989612,10,00:00:00,7.721415457,10,00:00:00,9.035870769,10,00:00:00,8.464020665,10,00:00:00,10,10,00:03:36
A14224543,FI,JR,45.00822027,100,00:00:38,65.05029493,100,00:00:00,85,85,00:00:00,80.01585595,100,00:00:00,14.49834593,15,00:00:00,63.37981285,100,00:00:00,69.08879202,70,00:00:00,9.503212697,10,00:00:00,35.31820207,47,00:00:00,70.17163898,85,00:00:00,5.84570888,10,00:00:00,97.14400917,100,00:00:00,59.59508295,75,00:00:00,23.43451032,25,00:00:00,92.90961464,100,00:00:00,45.92508649,50,00:00:00,0.7645628941,10,00:00:00,90.18917418,100,00:00:00,67.89915424,87,00:00:00,00:00:38,25,25,00:00:00,75,75,00:00:00,74.87474148,75,00:00:00,9.847377125,10,00:00:00,10,10,00:00:00,10,10,00:00:38,10,10,00:00:38,9.538066,10,00:00:00,8.351761961,10,00:00:38,9.970884377,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:38
A14887211,FI,JR,82.85411408,100,00:00:00,54.94485978,100,00:00:00,58.2149189,85,00:00:00,78.7511981,100,253:30:34,10.01327654,15,00:00:00,77.05579452,100,47:58:27,70,70,00:00:00,9.625908448,10,00:00:00,35.17960055,47,00:00:00,67.26682516,85,00:03:36,3.077412977,10,00:00:00,85.04885697,100,00:00:00,51.30339392,75,00:00:00,,25,00:00:00,28.52475642,100,00:01:54,40.01239597,50,00:00:00,2.469562887,10,00:00:00,73.75956829,100,00:00:00,61.13363276,87,00:00:00,301:34:47,18.87098264,25,00:03:36,59.49588648,75,00:00:00,61.18107467,75,00:00:00,9.58422286,10,00:00:00,8.631021918,10,47:58:27,8.323106626,10,00:00:00,10,10,00:00:00,10,10,00:00:00,7.371254741,10,00:00:00,5.495367104,10,00:03:36,7.256035504,10,00:00:00,9.618193477,10,00:00:00,9.496862125,10,00:00:00
A14365863,WA,SR,97.35412584,100,00:00:00,77.88621339,100,00:00:00,72.28848104,85,00:00:00,100,100,00:00:00,15,15,00:00:00,78.48374994,100,00:00:00,59.0649717,70,00:00:00,9.480552465,10,00:00:00,36.56339057,47,00:00:00,59.00456696,85,00:00:00,7.373701906,10,00:00:00,100,100,00:00:00,65.67331842,75,00:00:00,23.99554203,25,00:00:00,78.5812382,100,00:00:00,43.81104394,50,00:00:00,,10,00:00:00,83.57699618,100,00:00:00,73.48183673,87,00:00:00,21:47:10,22.62553385,25,00:00:00,70.79077421,75,00:00:00,74.22934212,75,00:00:00,10,10,00:00:00,9.010901926,10,00:00:00,10,10,00:00:00,10,10,00:00:00,8.514388366,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00
A14137241,RE,SR,92.69044938,100,00:00:00,62.78531094,100,32:23:21,71.34501664,85,00:00:00,84.31834262,100,00:00:00,15,15,00:00:00,81.04671012,100,47:04:08,35.1153367,70,00:00:00,10,10,00:00:00,35.50705339,47,00:00:00,85,85,00:00:00,8.607533057,10,00:00:00,88.48935524,100,00:00:00,75,75,00:00:00,25,25,00:00:00,85.81101502,100,00:00:00,50,50,00:00:00,2.158965923,10,00:00:00,90.5176379,100,00:00:00,69.89461688,87,00:00:00,79:28:00,21.90527593,25,00:00:00,61.42125107,75,00:00:00,67.45678385,75,00:00:00,10,10,00:00:00,8.75868247,10,00:00:00,8.731795995,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,9.471540954,10,00:00:00,9.846657205,10,00:00:00,10,10,00:00:00,10,10,00:00:00
A14353945,WA,JR,89.60092847,100,00:00:00,74.51633088,100,00:00:00,82.73135238,85,00:00:00,81.35065216,100,00:00:00,14.98597253,15,00:00:00,93.48799521,100,47:53:28,68.30481332,70,00:00:00,8.931539197,10,00:00:00,41.26165361,47,00:00:00,84.95203701,85,442:00:09,6.094812972,10,00:00:00,92.61660034,100,00:00:00,70.17584048,75,00:00:00,23.34858343,25,00:00:00,45.0250064,100,00:00:00,50,50,00:00:00,4.011613196,10,00:00:00,94.08685951,100,00:00:00,83.6534471,87,00:00:00,489:53:37,22.64866862,25,00:00:00,74.99764344,75,00:00:00,74.58823711,75,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,7.330119766,10,00:00:00,9.198792981,10,00:00:00,10,10,00:00:00,8.68948501,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00
A14407221,WA,JR,80.49549428,100,55:41:56,78.34922799,100,00:00:00,77.17931151,85,00:00:00,100,100,00:00:00,15,15,00:00:00,80.48160049,100,00:00:00,54.00987049,70,00:00:00,10,10,00:00:00,44.90060879,47,00:00:00,76.70276831,85,557:54:22,3.487955352,10,00:00:00,85.21435303,100,00:00:00,70.21161442,75,00:00:00,25,25,00:00:00,,100,00:00:00,48.2513287,50,00:00:00,3.755743794,10,00:00:00,80.93459129,100,00:00:00,83.67619306,87,00:00:00,613:36:18,19.72636652,25,00:00:00,70.30671649,75,00:00:00,75,75,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,9.853295686,10,00:00:00,10,10,00:00:00,10,10,00:00:00,9.874059931,10,00:00:00,10,10,00:00:00,9.23744784,10,00:00:00
A14282114,TH,SR,83.59100563,100,00:00:00,98.8282705,100,00:00:00,85,85,00:00:00,100,100,00:00:00,15,15,00:00:00,100,100,00:00:00,70,70,00:00:00,10,10,00:00:00,46.48508049,47,00:00:00,85,85,00:00:00,3.174926335,10,00:00:00,94.33384491,100,00:00:00,63.25285476,75,00:00:00,23.07818469,25,00:00:00,100,100,00:00:00,50,50,00:00:00,5.333198575,10,00:00:00,100,100,00:00:00,70.92772536,87,00:00:00,00:00:00,25,25,00:00:00,73.19391407,75,00:00:00,75,75,00:00:00,7.134455863,10,00:00:00,8.696318276,10,00:00:00,10,10,00:00:00,10,10,00:00:00,9.698721978,10,00:00:00,9.260757274,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,9.729621256,10,00:00:00
A14554792,WA,JR,77.48450801,100,00:00:00,72.56047801,100,00:00:00,54.86763052,85,00:00:00,64.52137076,100,00:00:00,13.61878626,15,00:00:00,87.65350585,100,39:55:04,42.48634141,70,00:00:00,10,10,00:00:00,40.49316936,47,00:00:00,77.91138468,85,00:00:00,5.219363484,10,00:00:00,100,100,00:00:00,63.42236406,75,00:00:00,9.647076065,25,00:00:00,75.05054716,100,00:00:00,33.56445786,50,00:00:00,,10,00:00:00,84.64333074,100,00:00:00,56.05954181,87,00:00:00,52:13:39,15.17117392,25,00:00:00,48.15131611,75,00:00:00,53.04485437,75,00:00:00,6.861896365,10,00:00:00,5.396509642,10,00:00:00,10,10,00:00:00,6.897174558,10,00:00:00,8.487263203,10,00:00:00,7.089640396,10,00:00:00,8.426414849,10,00:00:00,6.15975918,10,00:00:00,8.891160974,10,00:00:00,7.487031485,10,00:00:00
A14472397,RE,JR,95.97661487,100,00:00:00,68.95835502,100,00:00:00,63.57034584,85,00:00:00,83.88021423,100,00:00:00,0.1085050364,15,00:00:00,59.63063317,100,48:00:29,61.97376886,70,00:00:00,5.407226116,10,00:00:00,29.63613192,47,00:00:00,79.55676859,85,00:00:00,6.677511702,10,00:00:00,61.5035144,100,00:00:00,67.38087665,75,00:00:00,25,25,00:00:00,69.89756525,100,00:00:00,29.5760772,50,00:00:00,1.913412485,10,00:00:00,69.17364467,100,00:00:00,53.77403798,87,00:00:00,48:00:29,18.22986964,25,00:00:00,58.4177583,75,48:00:29,67.29526401,75,00:00:00,10,10,00:00:00,8.604933984,10,00:00:00,9.315260893,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,7.648919273,10,00:00:00,9.427410154,10,00:00:00,10,10,48:00:29
A14313679,FI,SR,77.2352426,100,00:00:00,86.69244879,100,00:00:00,72.35710888,85,00:00:00,78.10663751,100,268:26:07,6.285611657,15,00:00:00,89.44511309,100,00:00:00,69.50209986,70,00:00:00,9.22685307,10,00:00:00,35.91089253,47,00:00:00,75.82946557,85,00:00:00,3.620084678,10,00:00:00,80.11711605,100,434:14:10,59.37895035,75,00:00:00,24.97830818,25,00:00:00,86.11257645,100,00:00:00,42.63913576,50,00:00:00,0.1820463561,10,00:00:00,100,100,00:00:00,70.23117763,87,00:00:00,702:40:17,23.22008173,25,00:00:00,66.78814616,75,00:00:00,71.15309229,75,00:00:00,10,10,268:26:07,10,10,00:00:00,9.482085514,10,702:40:17,8.804198637,10,434:14:10,10,10,00:00:00,9.614857407,10,00:00:00,8.593230099,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00
A14375572,WA,SR,99.92437735,100,00:00:00,94.90072789,100,00:00:00,61.53029836,85,00:00:00,95.00723332,100,00:00:00,15,15,00:00:00,83.65913948,100,45:17:55,70,70,00:00:00,10,10,00:00:00,47,47,00:00:00,85,85,672:46:43,9.591805288,10,00:00:00,80.76357209,100,00:00:00,72.45261802,75,00:00:00,25,25,00:00:00,87.1293563,100,00:00:00,47.12373645,50,00:00:00,0.06373424908,10,00:00:00,94.91245625,100,00:00:00,86.72733926,87,00:00:00,847:55:31,18.80883239,25,00:00:00,61.0851962,75,00:00:00,64.81644192,75,00:00:00,10,10,00:00:00,6.353434629,10,00:00:00,10,10,00:00:00,8.924533228,10,00:00:00,8.823231702,10,00:00:00,9.843436992,10,00:00:00,8.387837164,10,00:00:00,6.642188698,10,00:00:00,7.00885872,10,00:00:00,9.063168455,10,00:00:00
A14887211,WA,JR,89.67019988,100,00:00:00,43.88218749,100,00:00:00,60.97744745,85,00:00:00,82.78931154,100,253:30:34,15,15,00:00:00,69.99194723,100,47:58:27,69.92696535,70,00:00:00,8.099887664,10,00:00:00,30.7734766,47,00:00:00,63.03613376,85,00:03:36,6.471629231,10,00:00:00,88.54387205,100,00:00:00,62.46360061,75,00:00:00,,25,00:00:00,23.41483536,100,00:01:54,42.80547364,50,00:00:00,10,10,00:00:00,80.08686314,100,00:00:00,53.23354431,87,00:00:00,301:34:47,19.53629669,25,00:00:00,57.41394329,75,00:00:00,67.00404453,75,00:00:00,8.900591218,10,00:03:36,6.393438053,10,00:00:00,10,10,00:00:00,8.747479226,10,00:00:00,8.282371903,10,47:58:27,10,10,00:00:00,5.959783579,10,47:58:27,10,10,00:00:00,10,10,00:00:00,9.398724989,10,00:00:00
A14161753,SI,SR,100,100,00:00:00,87.46883124,100,00:00:00,72.21510847,85,00:00:00,87.53198352,100,00:00:00,15,15,00:00:00,85.03553087,100,00:00:00,69.34950864,70,00:00:00,3.216510263,10,00:00:00,35.27194112,47,00:00:00,75.23204532,85,00:00:00,0,10,00:00:00,92.18274128,100,00:00:00,71.98062785,75,00:00:00,21.78323745,25,00:00:00,81.78589032,100,00:00:00,50,50,00:00:00,0,10,00:00:00,86.51505495,100,00:00:00,72.31050599,87,00:00:00,00:00:00,22.47529009,25,00:00:00,70.06315714,75,00:00:00,75,75,00:00:00,10,10,00:00:00,10,10,00:00:00,7.59132152,10,00:00:00,9.764110311,10,00:00:00,9.39747327,10,00:00:00,10,10,00:00:00,7.746268244,10,00:00:00,10,10,00:00:00,10,10,00:00:00,5.627993803,10,00:00:00
A14127594,TH,JR,95.8888902,100,00:00:00,95.81932217,100,00:00:00,85,85,00:00:00,92.48509454,100,00:00:00,15,15,00:00:00,100,100,00:00:00,67.86638566,70,00:00:00,10,10,00:00:00,46.44550629,47,00:00:00,85,85,00:00:00,2.384987639,10,00:00:00,95.69666273,100,00:00:00,73.68383958,75,00:00:00,25,25,00:00:00,86.54938262,100,00:00:00,46.97247505,50,00:00:00,1.130850032,10,00:00:00,94.14909163,100,00:00:00,78.06871824,87,00:00:00,00:00:00,25,25,00:00:00,75,75,00:00:00,75,75,00:00:00,10,10,00:00:00,9.550814316,10,00:00:00,10,10,00:00:00,10,10,00:00:00,8.901094279,10,00:00:00,10,10,00:00:00,10,10,00:00:00,7.85036303,10,00:00:00,10,10,00:00:00,10,10,00:00:00
A14024001,FI,SR,100,100,00:00:00,91.30901676,100,00:00:00,77.4084576,85,00:00:00,90.95284183,100,00:00:00,13.77234708,15,00:00:00,0,100,39:32:29,27.44872541,70,00:01:19,10,10,00:04:59,38.12243677,47,00:00:00,58.7313369,85,00:00:00,9.846474927,10,00:00:00,76.77387722,100,00:01:44,60.81907824,75,00:00:00,25,25,00:00:00,66.18720628,100,00:02:18,31.85715769,50,00:02:35,2.443474241,10,00:00:00,100,100,00:00:00,75.87849263,87,00:00:00,53:03:32,24.64708449,25,00:04:59,72.41716565,75,00:00:00,74.72453239,75,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,39:32:29,10,10,00:01:19,10,10,00:00:00,10,10,00:04:59,10,10,00:00:00,10,10,39:32:29,10,10,00:00:00,10,10,00:01:19
A14327063,SI,SR,79.31357732,100,00:00:00,31.83283568,100,00:00:00,62.98455244,85,00:00:00,89.54825875,100,00:00:00,14.51333066,15,00:00:00,,100,00:00:00,34.38890833,70,00:00:00,,10,00:00:00,39.45137126,47,00:00:00,85,85,00:00:00,,10,00:00:00,74.07158861,100,00:00:00,55.64659895,75,00:00:00,19.14575871,25,00:00:00,60.76940584,100,453:54:49,29.03128129,50,00:00:00,,10,00:00:00,86.05500466,100,00:00:00,76.93182447,87,00:00:00,644:57:10,23.4811495,25,00:00:00,57.95479641,75,00:00:00,63.35563554,75,00:00:00,8.134584284,10,00:00:00,8.855667532,10,00:00:00,7.535167004,10,00:00:00,10,10,00:00:00,10,10,00:00:00,9.179710807,10,00:00:00,9.860200504,10,00:00:00,7.593199497,10,00:00:00,10,10,00:00:00,10,10,00:00:00
